waveform	Ch0		Gen	
t0	3/4/2022  15:19:29.755203		3/4/2022  15:19:29.755213	
delta t	2.000000E-5		2.000000E-5	

time[0]	Ch0	time[1]	Gen
3/4/2022  15:19:29.759803	1.983500E-1	3/4/2022  15:19:29.759813	1.960934E-1
3/4/2022  15:19:29.759823	1.978713E-1	3/4/2022  15:19:29.759833	1.964353E-1
3/4/2022  15:19:29.759843	1.986235E-1	3/4/2022  15:19:29.759853	1.969823E-1
3/4/2022  15:19:29.759863	1.984184E-1	3/4/2022  15:19:29.759873	1.973926E-1
3/4/2022  15:19:29.759883	1.984184E-1	3/4/2022  15:19:29.759893	1.977345E-1
3/4/2022  15:19:29.759903	1.982132E-1	3/4/2022  15:19:29.759913	1.983500E-1
3/4/2022  15:19:29.759923	1.984868E-1	3/4/2022  15:19:29.759933	1.984184E-1
3/4/2022  15:19:29.759943	1.984184E-1	3/4/2022  15:19:29.759953	1.988287E-1
3/4/2022  15:19:29.759963	1.983500E-1	3/4/2022  15:19:29.759973	1.989654E-1
3/4/2022  15:19:29.759983	1.986235E-1	3/4/2022  15:19:29.759993	1.994441E-1
3/4/2022  15:19:29.760003	1.984184E-1	3/4/2022  15:19:29.760013	1.999912E-1
3/4/2022  15:19:29.760023	1.978713E-1	3/4/2022  15:19:29.760033	2.002647E-1
3/4/2022  15:19:29.760043	1.981448E-1	3/4/2022  15:19:29.760053	2.002647E-1
3/4/2022  15:19:29.760063	1.986235E-1	3/4/2022  15:19:29.760073	2.006066E-1
3/4/2022  15:19:29.760083	1.983500E-1	3/4/2022  15:19:29.760093	2.008801E-1
3/4/2022  15:19:29.760103	1.982816E-1	3/4/2022  15:19:29.760113	2.010169E-1
3/4/2022  15:19:29.760123	1.987603E-1	3/4/2022  15:19:29.760133	2.012220E-1
3/4/2022  15:19:29.760143	1.980081E-1	3/4/2022  15:19:29.760153	2.014956E-1
3/4/2022  15:19:29.760163	1.985551E-1	3/4/2022  15:19:29.760173	2.015640E-1
3/4/2022  15:19:29.760183	1.981448E-1	3/4/2022  15:19:29.760193	2.014956E-1
3/4/2022  15:19:29.760203	1.988287E-1	3/4/2022  15:19:29.760213	2.017691E-1
3/4/2022  15:19:29.760223	1.981448E-1	3/4/2022  15:19:29.760233	2.019743E-1
3/4/2022  15:19:29.760243	1.981448E-1	3/4/2022  15:19:29.760253	2.021110E-1
3/4/2022  15:19:29.760263	1.980765E-1	3/4/2022  15:19:29.760273	2.020426E-1
3/4/2022  15:19:29.760283	1.987603E-1	3/4/2022  15:19:29.760293	2.021110E-1
3/4/2022  15:19:29.760303	1.985551E-1	3/4/2022  15:19:29.760313	2.022478E-1
3/4/2022  15:19:29.760323	1.973926E-1	3/4/2022  15:19:29.760333	2.021794E-1
3/4/2022  15:19:29.760343	1.980081E-1	3/4/2022  15:19:29.760353	2.021794E-1
3/4/2022  15:19:29.760363	1.981448E-1	3/4/2022  15:19:29.760373	2.022478E-1
3/4/2022  15:19:29.760383	1.982132E-1	3/4/2022  15:19:29.760393	2.023162E-1
3/4/2022  15:19:29.760403	1.978713E-1	3/4/2022  15:19:29.760413	2.021794E-1
3/4/2022  15:19:29.760423	1.981448E-1	3/4/2022  15:19:29.760433	2.023162E-1
3/4/2022  15:19:29.760443	1.984184E-1	3/4/2022  15:19:29.760453	2.023162E-1
3/4/2022  15:19:29.760463	1.982132E-1	3/4/2022  15:19:29.760473	2.019059E-1
3/4/2022  15:19:29.760483	1.980081E-1	3/4/2022  15:19:29.760493	2.021110E-1
3/4/2022  15:19:29.760503	1.983500E-1	3/4/2022  15:19:29.760513	2.018375E-1
3/4/2022  15:19:29.760523	1.984184E-1	3/4/2022  15:19:29.760533	2.017691E-1
3/4/2022  15:19:29.760543	1.981448E-1	3/4/2022  15:19:29.760553	2.014956E-1
3/4/2022  15:19:29.760563	1.980765E-1	3/4/2022  15:19:29.760573	2.013588E-1
3/4/2022  15:19:29.760583	1.980081E-1	3/4/2022  15:19:29.760593	2.014272E-1
3/4/2022  15:19:29.760603	1.981448E-1	3/4/2022  15:19:29.760613	2.012220E-1
3/4/2022  15:19:29.760623	1.983500E-1	3/4/2022  15:19:29.760633	2.010853E-1
3/4/2022  15:19:29.760643	1.981448E-1	3/4/2022  15:19:29.760653	2.009485E-1
3/4/2022  15:19:29.760663	1.983500E-1	3/4/2022  15:19:29.760673	2.007434E-1
3/4/2022  15:19:29.760683	1.983500E-1	3/4/2022  15:19:29.760693	2.005382E-1
3/4/2022  15:19:29.760703	3.279605E-2	3/4/2022  15:19:29.760713	2.005382E-1
3/4/2022  15:19:29.760723	-1.531950E-3	3/4/2022  15:19:29.760733	2.001963E-1
